Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
2675,40,Female,Hat,Accessories,41,Florida,S,Charcoal,Fall,3.3,No,Express,No,15,Cash,Every 3 Months
2954,45,Female,Dress,Clothing,82,Maryland,M,Silver,Summer,4.8,No,Next Day Air,No,11,Credit Card,Annually
722,43,Male,Blouse,Clothing,57,California,L,Silver,Summer,4.4,Yes,Next Day Air,Yes,41,Debit Card,Every 3 Months
4812,70,Male,Shirt,Electronics,,Los Angeles,,Green,Autumn,5,Yes,Express,Yes,6,Credit Card,Quarterly
4878,54,Male,Shoes,Electronics,666.08,New York,,White,Spring,2,Yes,Express,No,36,Debit Card,Weekly
2535,41,Male,Sunglasses,Accessories,42,Virginia,XL,Red,Fall,3.2,No,Free Shipping,No,22,Cash,Weekly
157,35,Male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4,Yes,Standard,Yes,40,Debit Card,Annually
1863,59,Male,Gloves,Accessories,36,New Hampshire,M,Turquoise,Winter,4.6,No,Express,No,10,PayPal,Fortnightly
3635,59,Female,Socks,Clothing,22,Ohio,M,Pink,Winter,3.3,No,Standard,No,17,PayPal,Annually
3684,30,Female,Socks,Clothing,77,Mississippi,M,Purple,Winter,3,No,Free Shipping,No,17,Venmo,Fortnightly
3824,50,Female,Shirt,Clothing,42,California,M,Gold,Summer,3,No,Standard,No,27,Bank Transfer,Weekly
4179,46,Other,Phone,Electronics,794.92,Phoenix,,Blue,Summer,3,No,Standard,Yes,14,Credit Card,Monthly
3754,39,Female,Sunglasses,Accessories,26,Louisiana,S,Turquoise,Winter,4.2,No,Next Day Air,No,22,Bank Transfer,Fortnightly
4644,38,Female,Headphones,Accessories,,Los Angeles,L,Red,Winter,1,Yes,Express,Yes,25,Debit Card,Weekly
1922,47,Male,Shirt,Clothing,36,Michigan,M,Green,Fall,3.5,No,Store Pickup,No,13,Venmo,Annually
3762,60,Female,Backpack,Accessories,30,Nevada,M,Green,Summer,2.8,No,Next Day Air,No,3,Venmo,Every 3 Months
1715,30,Male,Jeans,Clothing,71,South Dakota,S,Charcoal,Summer,4.4,No,Standard,No,15,Cash,Monthly
502,64,Male,Boots,Footwear,45,Florida,M,Cyan,Spring,2.9,Yes,Next Day Air,Yes,21,Venmo,Annually
2963,57,Female,Pants,Clothing,40,California,L,Pink,Fall,4,No,Express,No,42,Credit Card,Every 3 Months
4925,18,Other,Headphones,Electronics,577.19,Los Angeles,,Black,Spring,2,Yes,Express,Yes,,Credit Card,Monthly
2689,53,Female,Handbag,Accessories,63,West Virginia,XL,Turquoise,Spring,2.9,No,2-Day Shipping,No,18,Credit Card,Every 3 Months
3644,53,Female,Scarf,Accessories,96,Tennessee,XL,Magenta,Fall,3.2,No,Standard,No,47,Debit Card,Annually
1364,36,Male,Blouse,Clothing,90,Wisconsin,L,Red,Summer,4,No,Express,Yes,47,PayPal,Quarterly
1575,18,Male,Skirt,Clothing,25,Minnesota,S,Magenta,Spring,4.2,No,Free Shipping,Yes,32,PayPal,Bi-Weekly
3633,27,Female,Sneakers,Footwear,73,Utah,L,Green,Spring,3.2,No,Express,No,3,Debit Card,Quarterly
623,69,Male,Socks,Clothing,63,Georgia,S,Peach,Spring,4,Yes,Next Day Air,Yes,44,Bank Transfer,Fortnightly
4349,18,Male,Shirt,Accessories,,New York,M,Red,Spring,1,No,Standard,Yes,,Cash,Quarterly
3531,62,Female,Sunglasses,Accessories,45,Oklahoma,L,Black,Spring,3.4,No,Express,No,37,PayPal,Weekly
2068,60,Male,Pants,Clothing,21,Maryland,XL,Beige,Fall,3.1,No,2-Day Shipping,No,23,Cash,Fortnightly
1968,37,Male,Dress,Clothing,81,Georgia,L,Yellow,Fall,3.7,No,Standard,No,4,Venmo,Annually
18,53,Male,Dress,Clothing,38,Mississippi,XL,Lavender,Winter,4.7,Yes,2-Day Shipping,Yes,36,Venmo,Quarterly
505,42,Male,Shoes,Footwear,22,Missouri,M,Maroon,Winter,3.9,Yes,Free Shipping,Yes,26,PayPal,Annually
170,27,Male,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,Yes,Standard,Yes,3,PayPal,Every 3 Months
3489,62,Female,Sweater,Clothing,27,Delaware,XL,Teal,Spring,4.9,No,Store Pickup,No,7,Cash,Quarterly
1748,61,Male,Coat,Outerwear,23,New Hampshire,M,Yellow,Winter,2.9,No,Express,No,41,Venmo,Quarterly
3803,70,Female,Scarf,Accessories,72,Illinois,S,Turquoise,Spring,3.2,No,2-Day Shipping,No,1,Bank Transfer,Monthly
4305,45,Other,Shoes,Electronics,,Houston,,Blue,Spring,,Yes,Express,Yes,,Cash,Monthly
842,55,Male,Sweater,Clothing,88,Texas,M,Beige,Summer,2.6,Yes,Store Pickup,Yes,28,PayPal,Fortnightly
1454,36,Male,Boots,Footwear,93,Virginia,S,Teal,Winter,3.2,No,2-Day Shipping,Yes,41,Bank Transfer,Fortnightly
2194,27,Male,Shirt,Clothing,78,California,L,Turquoise,Spring,5,No,Express,No,8,PayPal,Monthly
2412,49,Male,Hoodie,Clothing,96,Virginia,M,Cyan,Summer,2.7,No,Free Shipping,No,35,Cash,Every 3 Months
1349,19,Male,Belt,Accessories,54,Nebraska,XL,Purple,Spring,3.2,No,Standard,Yes,23,Credit Card,Fortnightly
3704,30,Female,Sandals,Footwear,83,Michigan,S,Teal,Fall,2.9,No,Standard,No,23,PayPal,Every 3 Months
681,58,Male,Sneakers,Footwear,25,Tennessee,M,Magenta,Spring,4.2,Yes,Express,Yes,3,PayPal,Annually
473,20,Male,Jeans,Clothing,39,Georgia,L,Gray,Winter,3.9,Yes,Free Shipping,Yes,3,Bank Transfer,Quarterly
4914,44,Female,Headphones,Electronics,,Houston,,White,Autumn,3,No,Standard,Yes,,Debit Card,Weekly
5066,59,Other,Shirt,Clothing,876.68,Chicago,L,Blue,Autumn,,Yes,Express,Yes,,PayPal,Monthly
2622,48,Male,Shoes,Footwear,46,Maine,M,Beige,Winter,3,No,Express,No,21,Bank Transfer,Annually
1169,68,Male,Scarf,Accessories,91,Mississippi,L,Violet,Summer,3.6,No,Standard,Yes,37,Debit Card,Fortnightly
2241,57,Male,Sandals,Footwear,71,California,L,Green,Winter,4.3,No,Next Day Air,No,18,Debit Card,Every 3 Months
3035,51,Female,Boots,Footwear,37,Utah,L,Peach,Spring,3.5,No,2-Day Shipping,No,25,Credit Card,Quarterly
4870,47,Male,Watch,Accessories,,Phoenix,L,Black,Summer,,Yes,Standard,No,33,Debit Card,Monthly
2022,62,Male,Handbag,Accessories,33,Maine,M,Green,Winter,4.4,No,Standard,No,48,Venmo,Quarterly
2477,60,Male,Hat,Accessories,60,Colorado,M,Turquoise,Summer,3.7,No,Next Day Air,No,28,Cash,Monthly
134,52,Male,Sweater,Clothing,65,Montana,M,Violet,Winter,2.5,Yes,Next Day Air,Yes,25,Venmo,Annually
264,27,Male,Shorts,Clothing,46,Iowa,M,Purple,Summer,4.3,Yes,Store Pickup,Yes,29,Venmo,Monthly
1617,26,Male,Hat,Accessories,41,Colorado,M,Green,Spring,3.4,No,Standard,Yes,50,Cash,Quarterly
4796,34,Female,Laptop,Clothing,,Houston,S,Red,Summer,,No,Standard,Yes,,PayPal,Weekly
1416,54,Male,Belt,Accessories,90,Illinois,M,Blue,Winter,3.7,No,Free Shipping,Yes,12,Credit Card,Every 3 Months
4756,29,Other,Laptop,Clothing,326.75,New York,M,Blue,Spring,5,No,Standard,No,,Debit Card,Weekly
1546,48,Male,Belt,Accessories,43,Delaware,M,Black,Winter,4.9,No,Store Pickup,Yes,49,Bank Transfer,Annually
1798,62,Male,Belt,Accessories,35,Oregon,L,Maroon,Spring,3.9,No,2-Day Shipping,No,26,Venmo,Weekly
2793,54,Female,Shorts,Clothing,44,Kentucky,L,Violet,Winter,3.2,No,Express,No,11,Credit Card,Weekly
841,42,Male,Shirt,Clothing,24,Alabama,L,Teal,Summer,4.2,Yes,2-Day Shipping,Yes,18,PayPal,Weekly
4849,61,Female,Headphones,Accessories,,Phoenix,M,Blue,Autumn,5,No,Express,Yes,3,Cash,Quarterly
4684,59,Male,Laptop,Accessories,,New York,S,Green,Autumn,3,Yes,Express,No,28,PayPal,Monthly
4087,22,Female,Bag,Accessories,,New York,M,Green,Summer,2,No,Standard,No,12,Credit Card,Weekly
1226,28,Male,Gloves,Accessories,97,North Carolina,S,Turquoise,Fall,2.6,No,Free Shipping,Yes,16,Debit Card,Weekly
4104,55,Other,Watch,Accessories,,Phoenix,S,Red,Summer,,No,Standard,No,,Debit Card,Monthly
3050,40,Female,Handbag,Accessories,60,Utah,L,Red,Summer,3,No,Next Day Air,No,41,Bank Transfer,Bi-Weekly
3178,55,Female,Belt,Accessories,52,Missouri,L,Beige,Fall,3.2,No,Standard,No,31,Credit Card,Monthly
2855,36,Female,Sandals,Footwear,28,Delaware,M,Beige,Fall,2.7,No,Store Pickup,No,25,Venmo,Monthly
215,24,Male,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,41,Cash,Every 3 Months
3548,52,Female,Scarf,Accessories,31,Pennsylvania,L,Magenta,Summer,3.8,No,Standard,No,23,Credit Card,Annually
4231,23,Other,Laptop,Electronics,1379.95,Los Angeles,,Red,Summer,4,No,Express,Yes,11,Debit Card,Monthly
2640,18,Male,Blouse,Clothing,35,New Hampshire,XL,Pink,Winter,2.6,No,Free Shipping,No,33,Debit Card,Quarterly
909,26,Male,Sunglasses,Accessories,99,New Jersey,M,Turquoise,Winter,3.6,Yes,Free Shipping,Yes,9,PayPal,Every 3 Months
2882,38,Female,Backpack,Accessories,90,Texas,M,Cyan,Winter,4.2,No,Free Shipping,No,6,Bank Transfer,Annually
3616,35,Female,Dress,Clothing,31,California,M,Gold,Winter,4.4,No,Free Shipping,No,4,Credit Card,Monthly
3631,65,Female,Hat,Accessories,73,Oklahoma,M,Lavender,Winter,4.8,No,Store Pickup,No,29,Cash,Weekly
2917,62,Female,Shorts,Clothing,66,Oklahoma,M,Green,Winter,2.7,No,Express,No,13,Credit Card,Bi-Weekly
1633,35,Male,Gloves,Accessories,28,Oregon,S,White,Summer,4.7,No,2-Day Shipping,Yes,50,Debit Card,Every 3 Months
4774,53,Other,Headphones,Clothing,,Houston,XL,Blue,Spring,3,Yes,Standard,Yes,,PayPal,Quarterly
3254,36,Female,Backpack,Accessories,60,Nebraska,M,Brown,Fall,3.2,No,2-Day Shipping,No,8,Venmo,Fortnightly
2462,28,Male,Scarf,Accessories,86,Pennsylvania,L,Red,Summer,4.8,No,Next Day Air,No,19,Credit Card,Weekly
5062,68,Other,Phone,Accessories,302.16,Los Angeles,M,Green,Spring,,Yes,Standard,Yes,37,Cash,Quarterly
4358,25,Female,Laptop,Accessories,,Phoenix,L,Blue,Autumn,,Yes,Express,No,12,Credit Card,Quarterly
174,25,Male,Hat,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,Yes,30,Cash,Annually
1216,66,Male,Blouse,Clothing,20,Oregon,L,Pink,Winter,2.6,No,2-Day Shipping,Yes,15,Credit Card,Every 3 Months
1317,28,Male,Belt,Accessories,32,Arkansas,S,Lavender,Spring,4.6,No,Standard,Yes,14,Debit Card,Bi-Weekly
59,69,Male,Hoodie,Clothing,54,Missouri,M,Charcoal,Summer,4.2,Yes,Free Shipping,Yes,29,Venmo,Monthly
2796,33,Female,Scarf,Accessories,35,Nebraska,M,Magenta,Winter,3.4,No,Store Pickup,No,49,PayPal,Annually
550,31,Male,Backpack,Accessories,29,Arizona,S,Olive,Fall,3.6,Yes,Express,Yes,37,Venmo,Bi-Weekly
196,51,Male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,34,Credit Card,Monthly
4626,43,Male,Shoes,Accessories,,Los Angeles,M,Green,Autumn,,No,Express,Yes,,PayPal,Quarterly
2905,41,Female,Sandals,Footwear,41,Iowa,M,Gray,Spring,4,No,2-Day Shipping,No,43,Venmo,Monthly
3135,35,Female,Boots,Footwear,66,Kentucky,L,Gray,Spring,4.4,No,Store Pickup,No,47,Bank Transfer,Weekly
1507,35,Male,Shirt,Clothing,30,South Carolina,L,Beige,Fall,3,No,2-Day Shipping,Yes,44,PayPal,Quarterly
4621,46,Other,Headphones,Clothing,1257.7,Phoenix,XL,White,Summer,,Yes,Express,Yes,,Cash,Quarterly
3774,25,Female,Sweater,Clothing,60,Wisconsin,M,Violet,Summer,3.5,No,Store Pickup,No,41,Cash,Quarterly
3532,54,Female,Shoes,Footwear,52,North Dakota,XL,Violet,Winter,4.6,No,2-Day Shipping,No,23,Cash,Quarterly
4093,64,Female,Laptop,Clothing,,Los Angeles,XL,Red,Spring,2,Yes,Standard,No,,PayPal,Quarterly
218,35,Male,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,24,Bank Transfer,Annually
1852,28,Male,Skirt,Clothing,80,Delaware,S,Lavender,Fall,3.1,No,Free Shipping,No,4,Bank Transfer,Fortnightly
4941,31,Male,Shirt,Clothing,61.25,Los Angeles,S,White,Winter,1,Yes,Standard,No,8,PayPal,Monthly
4729,53,Other,Laptop,Clothing,,Houston,M,Blue,Spring,4,No,Standard,No,,Cash,Monthly
2894,69,Female,Belt,Accessories,20,Kentucky,S,Orange,Spring,3.1,No,Free Shipping,No,44,Debit Card,Every 3 Months
1481,39,Male,Jewelry,Accessories,74,New Hampshire,M,Gold,Fall,3.6,No,Express,Yes,26,Cash,Quarterly
1696,54,Male,Hat,Accessories,95,Nebraska,S,Yellow,Fall,4.7,No,2-Day Shipping,No,1,PayPal,Fortnightly
1174,44,Male,Jewelry,Accessories,76,South Dakota,M,Indigo,Winter,2.5,No,Express,Yes,42,Cash,Bi-Weekly
688,19,Male,Gloves,Accessories,38,West Virginia,XL,Turquoise,Winter,3.3,Yes,Free Shipping,Yes,46,Bank Transfer,Quarterly
1953,57,Male,Shoes,Footwear,82,Maryland,L,Yellow,Summer,4.6,No,2-Day Shipping,No,50,Cash,Bi-Weekly
4405,36,Other,Headphones,Electronics,,Houston,,White,Spring,,No,Express,Yes,12,Cash,Quarterly
799,29,Male,Socks,Clothing,39,Alaska,M,Violet,Spring,3.8,Yes,2-Day Shipping,Yes,48,PayPal,Every 3 Months
2581,43,Male,Jeans,Clothing,29,Massachusetts,S,Turquoise,Summer,3.6,No,Store Pickup,No,13,Bank Transfer,Quarterly
4513,69,Female,Phone,Clothing,,Phoenix,S,White,Spring,4,No,Standard,Yes,42,Credit Card,Monthly
4313,18,Female,Shirt,Electronics,,Phoenix,,Green,Summer,,No,Express,No,,PayPal,Weekly
3403,22,Female,Hoodie,Clothing,61,Louisiana,M,Black,Spring,4.4,No,2-Day Shipping,No,11,PayPal,Every 3 Months
2919,19,Female,Sunglasses,Accessories,73,New York,S,Black,Fall,4.9,No,Free Shipping,No,36,Cash,Weekly
393,26,Male,T-shirt,Clothing,82,Idaho,XL,Black,Spring,3.3,Yes,Next Day Air,Yes,38,Credit Card,Annually
2201,60,Male,Gloves,Accessories,51,Wyoming,L,Charcoal,Summer,4.7,No,Next Day Air,No,27,Debit Card,Every 3 Months
396,37,Male,Sneakers,Footwear,65,Rhode Island,L,Brown,Winter,4.9,Yes,Store Pickup,Yes,2,PayPal,Annually
4763,69,Other,Laptop,Electronics,426.12,New York,,Red,Spring,4,No,Standard,Yes,50,PayPal,Quarterly
1398,55,Male,Sunglasses,Accessories,67,Massachusetts,S,Magenta,Summer,4.7,No,Store Pickup,Yes,33,PayPal,Annually
3001,57,Female,Sandals,Footwear,70,Ohio,M,Lavender,Winter,3.7,No,Express,No,7,PayPal,Weekly
720,63,Male,Shorts,Clothing,22,Mississippi,L,Turquoise,Summer,3.3,Yes,Next Day Air,Yes,42,Venmo,Bi-Weekly
1241,41,Male,Scarf,Accessories,79,New Jersey,L,White,Winter,2.9,No,Store Pickup,Yes,48,Debit Card,Annually
1894,28,Male,Dress,Clothing,20,Delaware,L,Red,Summer,3.7,No,Express,No,10,PayPal,Fortnightly
4095,65,Male,Laptop,Accessories,,New York,M,Black,Winter,,No,Express,Yes,,PayPal,Weekly
1919,35,Male,Skirt,Clothing,33,Idaho,S,Purple,Summer,4.6,No,Standard,No,33,Debit Card,Monthly
315,30,Male,Pants,Clothing,24,New Jersey,M,Purple,Summer,3.3,Yes,Store Pickup,Yes,17,Debit Card,Every 3 Months
4681,53,Female,Shoes,Clothing,1283.66,Los Angeles,L,Blue,Winter,2,Yes,Express,No,,Debit Card,Quarterly
358,18,Male,Belt,Accessories,56,Arkansas,M,Olive,Spring,4,Yes,Standard,Yes,16,Credit Card,Bi-Weekly
1661,59,Male,T-shirt,Clothing,45,Louisiana,L,Yellow,Winter,4.1,No,Standard,Yes,37,Venmo,Monthly
3339,29,Female,Skirt,Clothing,94,Minnesota,L,White,Winter,2.9,No,2-Day Shipping,No,46,Credit Card,Monthly
3586,39,Female,Gloves,Accessories,41,New York,XL,Gray,Winter,4.1,No,Standard,No,4,Venmo,Bi-Weekly
4417,18,Other,Watch,Accessories,575.59,New York,S,White,Summer,,No,Express,Yes,29,Cash,Quarterly
1442,34,Male,Pants,Clothing,25,Nebraska,S,Turquoise,Summer,3.4,No,Free Shipping,Yes,3,Venmo,Every 3 Months
4160,63,Female,Shoes,Clothing,1264.31,New York,XL,Black,Winter,2,No,Express,No,31,Cash,Weekly
4227,29,Female,Headphones,Accessories,,New York,S,Black,Summer,2,No,Express,No,,Credit Card,Monthly
1191,62,Male,Shirt,Clothing,45,South Carolina,M,Orange,Winter,4.3,No,Next Day Air,Yes,31,Credit Card,Weekly
4300,40,Female,Bag,Clothing,1400.99,Chicago,S,White,Spring,,No,Express,Yes,,Debit Card,Monthly
4199,44,Other,Bag,Accessories,,Houston,M,Black,Autumn,,Yes,Standard,Yes,25,Cash,Monthly
4081,62,Female,Laptop,Electronics,,New York,,White,Spring,5,No,Express,No,,Debit Card,Quarterly
1483,28,Male,Gloves,Accessories,67,Wisconsin,S,Magenta,Spring,4.1,No,2-Day Shipping,Yes,43,Bank Transfer,Weekly
977,34,Male,T-shirt,Clothing,90,Florida,M,Gray,Fall,3.6,Yes,Express,Yes,50,Credit Card,Every 3 Months
3134,58,Female,T-shirt,Clothing,68,Arkansas,M,Orange,Spring,4.1,No,Next Day Air,No,29,Cash,Bi-Weekly
4217,53,Female,Shirt,Accessories,1163.93,New York,M,Green,Autumn,,Yes,Express,Yes,,Debit Card,Weekly
1824,62,Male,Socks,Clothing,50,Louisiana,L,Pink,Fall,4.7,No,Free Shipping,No,40,Bank Transfer,Bi-Weekly
4061,29,Male,Watch,Accessories,1036.05,New York,S,Blue,Autumn,2,No,Express,Yes,30,Credit Card,Monthly
4478,42,Female,Bag,Accessories,1216.92,Houston,L,Green,Spring,3,No,Standard,Yes,,Cash,Weekly
1695,20,Male,Shirt,Clothing,67,Mississippi,M,Turquoise,Summer,2.7,No,Express,No,20,Debit Card,Fortnightly
4204,33,Female,Headphones,Clothing,1388.46,Chicago,M,White,Summer,5,No,Express,No,16,PayPal,Monthly
2863,68,Female,Coat,Outerwear,75,Hawaii,S,Violet,Summer,4.7,No,Store Pickup,No,5,Bank Transfer,Every 3 Months
4622,30,Other,Headphones,Clothing,1238.25,Los Angeles,XL,Black,Summer,1,Yes,Express,Yes,,Debit Card,Monthly
2162,23,Male,Dress,Clothing,69,Washington,S,Peach,Summer,3.8,No,Express,No,5,Debit Card,Fortnightly
39,29,Male,Dress,Clothing,37,Florida,M,Red,Winter,,Yes,2-Day Shipping,Yes,44,Venmo,Every 3 Months
1225,62,Male,Shorts,Clothing,50,Illinois,M,Yellow,Summer,3.7,No,Store Pickup,Yes,18,Venmo,Weekly
3573,23,Female,Shorts,Clothing,28,Rhode Island,M,Black,Spring,5,No,Standard,No,25,Credit Card,Monthly
513,19,Male,Gloves,Accessories,49,New York,L,Peach,Winter,,Yes,Next Day Air,Yes,2,Bank Transfer,Monthly
3482,52,Female,Socks,Clothing,67,Ohio,S,Maroon,Summer,3.4,No,Store Pickup,No,41,Debit Card,Bi-Weekly
3514,30,Female,Blouse,Clothing,74,Alaska,XL,Charcoal,Spring,4.2,No,Store Pickup,No,29,Credit Card,Fortnightly
4016,19,Male,Watch,Clothing,,Houston,M,Black,Summer,,No,Express,Yes,33,Cash,Weekly
492,49,Male,Coat,Outerwear,69,Vermont,M,Silver,Summer,,Yes,2-Day Shipping,Yes,24,Credit Card,Bi-Weekly
1762,21,Male,Hoodie,Clothing,95,Hawaii,S,Green,Fall,4.9,No,2-Day Shipping,No,24,Cash,Weekly
2212,50,Male,Sweater,Clothing,89,Maine,L,Purple,Winter,3.2,No,Free Shipping,No,45,Debit Card,Every 3 Months
5022,68,Female,Bag,Accessories,1103.92,Los Angeles,L,Black,Winter,1,Yes,Standard,No,,Cash,Quarterly
2205,20,Male,Jeans,Clothing,41,Oregon,S,Lavender,Winter,3.4,No,2-Day Shipping,No,6,Debit Card,Monthly
4719,54,Female,Bag,Electronics,1144.77,New York,,Green,Summer,,Yes,Express,No,9,Credit Card,Weekly
1444,58,Male,Sandals,Footwear,47,Idaho,L,Teal,Fall,4.2,No,Next Day Air,Yes,2,Cash,Monthly
4062,20,Other,Headphones,Electronics,,Phoenix,,Red,Winter,,Yes,Express,Yes,,PayPal,Quarterly
3577,29,Female,Boots,Footwear,24,Maine,L,Yellow,Spring,3,No,Express,No,12,Venmo,Bi-Weekly
2897,30,Female,Blouse,Clothing,91,Delaware,M,Silver,Summer,3.3,No,Free Shipping,No,2,Venmo,Every 3 Months
849,48,Male,Sandals,Footwear,73,Delaware,M,Lavender,Fall,3.6,Yes,Store Pickup,Yes,33,Credit Card,Bi-Weekly
294,69,Male,Handbag,Accessories,39,Connecticut,M,White,Spring,2.7,Yes,Express,Yes,33,PayPal,Annually
2350,65,Male,Blouse,Clothing,34,New York,M,Orange,Fall,3.9,No,Standard,No,40,Credit Card,Every 3 Months
3274,58,Female,Belt,Accessories,45,Nevada,S,Orange,Summer,2.6,No,Free Shipping,No,34,PayPal,Every 3 Months
332,31,Male,Shirt,Clothing,98,Florida,L,Beige,Fall,3.3,Yes,Store Pickup,Yes,46,PayPal,Quarterly
1541,28,Male,Shorts,Clothing,95,Colorado,M,Red,Winter,2.9,No,Next Day Air,Yes,14,Bank Transfer,Monthly
4992,70,Male,Shoes,Clothing,,New York,M,Green,Summer,,No,Standard,No,,Credit Card,Quarterly
4506,19,Male,Laptop,Clothing,48.78,Los Angeles,S,White,Autumn,,Yes,Standard,Yes,,Credit Card,Quarterly
4009,36,Male,Shirt,Clothing,547.17,Phoenix,L,Red,Winter,,Yes,Express,Yes,,PayPal,Monthly
3746,60,Female,Socks,Clothing,41,Washington,L,Gold,Spring,4.3,No,Express,No,2,Debit Card,Monthly
2578,52,Male,Socks,Clothing,39,Minnesota,L,Black,Fall,4.5,No,Next Day Air,No,37,Bank Transfer,Monthly
750,56,Male,Scarf,Accessories,71,Oklahoma,M,Olive,Winter,3.7,Yes,Standard,Yes,11,Debit Card,Quarterly
3093,52,Female,Sunglasses,Accessories,54,Utah,L,Silver,Fall,3.5,No,Next Day Air,No,14,Bank Transfer,Bi-Weekly
2382,62,Male,Sandals,Footwear,23,Wisconsin,M,Teal,Summer,4.5,No,Free Shipping,No,23,PayPal,Annually
2909,43,Female,Blouse,Clothing,87,Texas,M,Beige,Winter,3.1,No,Store Pickup,No,15,Debit Card,Every 3 Months
1462,54,Male,Sunglasses,Accessories,95,Oregon,S,Red,Summer,5,No,2-Day Shipping,Yes,42,Venmo,Quarterly
4493,20,Male,Laptop,Electronics,764.9,Chicago,,Green,Autumn,,No,Standard,No,30,Cash,Quarterly
4330,64,Other,Phone,Accessories,,New York,M,White,Summer,,No,Express,No,14,PayPal,Monthly
878,64,Male,Handbag,Accessories,65,Nebraska,M,Orange,Winter,4.9,Yes,Next Day Air,Yes,45,Venmo,Every 3 Months
3173,57,Female,Socks,Clothing,52,Missouri,M,Olive,Fall,3.7,No,Standard,No,30,Debit Card,Bi-Weekly
1979,45,Male,Sunglasses,Accessories,78,Massachusetts,L,Magenta,Spring,3.8,No,Store Pickup,No,1,Cash,Quarterly
2435,36,Male,Gloves,Accessories,45,Utah,M,Brown,Spring,5,No,Store Pickup,No,40,Credit Card,Monthly
370,38,Male,Belt,Accessories,40,Wisconsin,M,Silver,Summer,3.3,Yes,Store Pickup,Yes,45,PayPal,Quarterly
3398,19,Female,Blouse,Clothing,38,New Jersey,L,Yellow,Summer,2.7,No,Standard,No,13,Bank Transfer,Bi-Weekly
4324,28,Male,Shirt,Clothing,,Chicago,S,Red,Spring,,No,Express,Yes,32,Cash,Weekly
4352,25,Female,Phone,Electronics,,Houston,,Red,Summer,,No,Standard,Yes,50,Cash,Weekly
4893,58,Female,Laptop,Accessories,,Los Angeles,M,Black,Spring,1,No,Standard,Yes,,PayPal,Quarterly
1573,37,Male,Skirt,Clothing,92,Washington,L,White,Summer,3.4,No,2-Day Shipping,Yes,16,Debit Card,Monthly
2576,53,Male,Shorts,Clothing,96,Minnesota,M,Silver,Fall,4,No,Express,No,9,PayPal,Annually
1380,21,Male,T-shirt,Clothing,64,Minnesota,L,Purple,Fall,2.8,No,2-Day Shipping,Yes,38,Venmo,Bi-Weekly
93,61,Male,Jacket,Outerwear,87,Texas,M,Olive,Winter,4.4,Yes,2-Day Shipping,Yes,13,Venmo,Every 3 Months
4788,28,Male,Laptop,Accessories,243.43,Phoenix,S,White,Autumn,,No,Express,No,,PayPal,Quarterly
1397,37,Male,Pants,Clothing,30,Wisconsin,XL,Lavender,Winter,3,No,Next Day Air,Yes,49,Debit Card,Monthly
2232,34,Male,Jacket,Outerwear,49,Utah,M,Beige,Fall,4.1,No,Store Pickup,No,1,Credit Card,Weekly
4943,20,Male,Watch,Clothing,1050.61,Chicago,XL,Black,Winter,,No,Express,Yes,,Credit Card,Quarterly
3025,67,Female,Blouse,Clothing,82,Idaho,S,White,Spring,4,No,Free Shipping,No,47,Credit Card,Every 3 Months
3513,36,Female,Shirt,Clothing,46,Kentucky,M,White,Fall,3.4,No,Free Shipping,No,31,Debit Card,Quarterly
4718,30,Other,Phone,Clothing,,Los Angeles,S,Blue,Winter,1,No,Express,No,,Cash,Weekly
2039,53,Male,Blouse,Clothing,70,Arkansas,L,Orange,Spring,4.4,No,Next Day Air,No,35,Credit Card,Fortnightly
4577,20,Female,Shoes,Electronics,,Chicago,,Black,Spring,3,Yes,Standard,Yes,28,Cash,Quarterly
2363,27,Male,Jeans,Clothing,41,Virginia,M,Brown,Fall,2.7,No,Standard,No,24,Credit Card,Monthly
1089,49,Male,Pants,Clothing,21,Louisiana,M,Turquoise,Winter,2.7,No,Free Shipping,Yes,2,PayPal,Weekly
5080,63,Male,Shirt,Electronics,,Chicago,,Black,Summer,1,Yes,Express,No,,Debit Card,Monthly
3653,27,Female,Handbag,Accessories,29,Kentucky,S,Magenta,Fall,3.8,No,Store Pickup,No,23,Debit Card,Monthly
2631,29,Male,Skirt,Clothing,82,Maine,S,Pink,Spring,4.2,No,Free Shipping,No,20,Cash,Quarterly
248,29,Male,Sweater,Clothing,66,Montana,XL,Brown,Spring,4.4,Yes,Standard,Yes,14,Debit Card,Weekly
3730,28,Female,Boots,Footwear,82,Rhode Island,M,Teal,Spring,4.7,No,2-Day Shipping,No,50,Cash,Quarterly
1775,46,Male,Sweater,Clothing,78,New York,M,Lavender,Spring,3.7,No,Express,No,6,PayPal,Weekly
1974,24,Male,Skirt,Clothing,20,Maryland,XL,Red,Fall,4.5,No,Standard,No,9,Venmo,Every 3 Months
